date,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto
1993-11-30,247.7984123109482,76.13353795703078,229.7865839004564,236.2407993921147,255.09527955415038,214.0555864563687,324.5517422168033,289.8554096921886,289.3602098986215,235.92137911262662
1993-12-01,248.8114679015665,88.78020411969038,231.18288861536027,237.49747712039613,255.83157561583158,214.25332127599896,324.6073139998792,289.9033126993131,289.3906303552145,235.96077966716416
1993-12-02,249.82487900965535,101.6430314333193,232.6023025870718,238.75432216306044,256.56876826603565,214.45008222391942,324.66438939579416,289.95172327421426,289.4213946579519,236.0000617029667
1993-12-03,250.8386474545461,114.72862196757133,234.04128553162286,240.0113295797603,257.3068549137135,214.64584013378575,324.7229512215474,290.0006266579278,289.45249109990306,236.03921162426903
1993-12-04,251.85277466339832,128.04106751876944,235.49682412512368,241.26849445250673,258.04583332160576,214.84056588035628,324.78298314225793,290.0500088283529,289.4839087008294,236.07821652573998
1993-12-05,252.86726196104743,141.58235635956532,236.96636361440423,242.52581256395067,258.7857023357087,215.03423134939945,324.844470712575,290.099857543266,289.5156382662607,236.11706525114843
1993-12-06,253.88211059676206,155.35127392965813,238.44774711761565,243.78328083581786,259.5264623516407,215.2268101820758,324.90740214117704,290.15016312432874,289.54767319026064,236.15574920387553
1993-12-07,254.8973212978121,169.3406363505734,239.93916192707337,245.04089730313865,260.2681152918411,215.41827806248554,324.97176853899356,290.20091874394313,289.5800097631583,236.1942626713517
1993-12-08,255.91289318286175,183.53316418396778,241.43909201749128,246.29866043820851,261.0106639013946,215.60861234896254,325.0375634394405,290.2521200053847,289.61264677399555,236.2326024544263
1993-12-09,256.92882197517866,197.8968877217626,242.94627598871543,247.55656773266978,261.754110261337,215.79779093222703,325.10478146022376,290.3037636874708,289.6455842777645,236.27076667287554
1993-12-10,257.9450977360104,212.38152667116051,244.459669922537,248.81461369335963,262.4984536584497,215.985790418587,325.1734161932555,290.3558457395473,289.6788216106427,236.30875283044026
1993-12-11,258.96170275574013,226.9175637142838,245.97841504874944,250.0727878045761,263.243688351452,216.17258411600588,325.24345780450454,290.408359001927,289.71235512454075,236.34655560822543
1993-12-12,259.9786106163217,241.41942711104136,247.50181053046566,251.33107339024983,263.98980217528276,216.35814069145508,325.3148912518588,290.4612915427855,289.74617652743,236.38416526551222
1993-12-13,260.99578735040717,255.79317835014226,249.0292916793786,252.58944826798182,264.7367769078502,216.5424243698596,325.3876960634764,290.5146265301032,289.7802727446901,236.42156755219403
1993-12-14,262.01319476618585,269.9475668339842,250.56041319550002,253.84788732181894,265.484590582306,216.72539686177328,325.461847951935,290.56834389091784,289.8146275538999,236.45874537389966
1993-12-15,263.0307948450395,283.80593922317297,252.09483601546972,255.10636604600984,266.23322085509415,216.9070202047269,325.5373215158473,290.62242299843984,289.8492242381277,236.49568144840254
1993-12-16,264.04855357366273,297.3160409357496,253.63231591606674,256.3648635985602,266.9826480018458,217.08725920929425,325.6140927339061,290.6768450988769,289.8840479768929,236.53236067424467
1993-12-17,265.06644307103653,310.45553371609117,255.1726925505928,257.6233643596161,267.73285653102516,217.26608261154198,325.6921403109065,290.7315945587795,289.91908706264053,236.56877130826948
1993-12-18,266.08444189670746,323.23262832989195,256.7158785941992,258.88185792855535,268.48383531322946,217.44346289242208,325.7714457634029,290.7866588457838,289.9543328597269,236.60490488048552
1993-12-19,267.10253416917215,335.68271773635416,258.2618493740285,260.14033815454906,269.2355767744405,217.61937531634388,325.85199272728363,290.8420277443252,289.98977900801384,236.64075535765974
1993-12-20,268.1207082638993,347.86264757136155,259.81063348037674,261.39880189249817,269.988075806439,217.7937968053911,325.9337660583011,290.89769238648637,290.0254204492009,236.67631813866006
1993-12-21,269.1389556127856,359.84420416294904,261.3623046189409,262.65724792407514,270.74132881129464,217.96670501468466,326.01675107414485,290.95364444674743,290.06125262163926,236.7115892280226
1993-12-22,270.1572698138732,11.707869670062676,262.91697468474956,263.9156761891652,271.49533301730617,218.13807769921274,326.10093303282684,291.009875590244,290.09727091042123,236.74656467260857
1993-12-23,271.1756460512149,23.537283921528736,264.47478787023744,265.17408728899557,272.25008602970763,218.30789230109195,326.1862967925127,291.0663771125192,290.1334702886896,236.78124019422904
1993-12-24,272.1940807349544,35.41440219999844,266.03591556854064,266.432482154763,273.00558551715994,218.47612563771565,326.27282655382925,291.1231396647619,290.16984504298534,236.815610907853
1993-12-25,273.2125712564237,47.41511944301069,267.6005518505281,267.6908617780522,273.7618289397506,218.6427535882865,326.360505602878,291.18015297685025,290.20638849457777,236.84967103452823
1993-12-26,274.2311157814339,59.605129074703534,269.1689093496089,268.94922694225,274.5188132681258,218.80775073141814,326.4493160260744,291.23740554507305,290.24309268397724,236.8834135740805
1993-12-27,275.2497130647751,72.0359554686052,270.74121547086315,270.2075779668885,275.27653471673904,218.97108997130536,326.53923844815745,291.29488433380214,290.27994806889905,236.91682998668674
1993-12-28,276.26836233908216,84.74139604330894,272.3177089288589,271.46591455783107,276.03498859536006,219.13274228289563,326.63025192996577,291.3525746285115,290.316943374666,236.94991002246624
1993-12-29,277.2870633777347,97.73494997743606,273.89863667490135,272.72423590833824,276.7941694339369,219.29267676749456,326.7223342122523,291.410460230687,290.35406578958066,236.98264189345306
1993-12-30,278.305816811321,111.00905453770723,275.4842512520707,273.9825411713222,277.5540715076296,219.45086118597018,326.8154624537203,291.46852415053826,290.3913016631376,237.01501294939266
1993-12-31,279.3246246515725,124.53689840626872,277.0748084733763,275.2408302790292,278.3146897385179,219.6072629796497,326.9096144418279,291.52674978596497,290.42863769682805,237.0470108518928
1994-01-01,280.34349077447496,138.2770792315149,278.6705650857616,276.49910485377904,279.0760207102638,219.76185052973645,327.00476998975927,291.58512231065095,290.4660623504459,237.07862497461363
1994-01-02,281.3624209697795,152.18047357278337,280.2717759037616,277.7573687759688,279.83806334844127,219.91459419589,327.1009120276672,291.64362978533046,290.50356697646674,237.109847545321
1994-01-03,282.3814222167048,166.19774669618542,281.87868992277623,279.01562800579904,280.6008188476585,220.06546667888946,327.1980269154597,291.70226351988134,290.54114620751204,237.14067405547348
1994-01-04,283.4005010969868,180.28546364749835,283.49154516261433,280.2738895035358,281.36428967818694,220.21444249182585,327.2961037626646,291.76101746682366,290.5787973744502,237.1711027129243
1994-01-05,284.41966156937724,194.40909896046304,285.11056230764365,281.5321594201791,282.12847783803534,220.36149665999605,327.3951328913361,291.8198867741241,290.61651908043,237.20113305941578
1994-01-06,285.4389025558003,208.5422629856709,286.73593744164185,282.7904409763949,282.89338276775317,220.50660303186746,327.4951038466286,291.87886589342463,290.65430932514766,237.23076414315776
1994-01-07,286.4582158754779,222.6627142850006,288.3678342595264,284.0487325474579,283.65899944698236,220.6497326945799,327.59600347091373,291.9379467520238,290.69216368650467,237.25999274996926
1994-01-08,287.4775850461772,236.74674011668046,290.0063761081373,285.3070264586471,284.42531717672745,220.79085297434628,327.69781454392984,291.9971174841022,290.7300740542489,237.2888121840876
1994-01-09,288.496985376635,250.76400071741082,291.65163809379743,286.5653088996678,285.1923194527018,220.9299274011906,327.8005153932673,292.056362118102,290.7680283117335,237.31721199103916
1994-01-10,289.516385525759,264.6748603093151,293.30363924048794,287.8235611345573,285.95998510414034,221.06691678686835,327.9040806607088,292.115661396278,290.80601114153194,237.34517879346856
1994-01-11,290.53575030292075,278.4315476679025,294.9623342614077,289.08176179119084,286.7282904819955,221.20178118805623,328.0084830346484,292.17499452832965,290.84400575749834,237.37269803814567
1994-01-12,291.5550439928231,291.98328638769493,296.62760402570785,290.3398895741502,287.49721205158505,221.33448213368845,328.1136953586615,292.2343412853654,290.8819959720303,237.39975606059664
1994-01-13,292.5742332809161,305.2841550610585,298.29924357795574,291.5979255665273,288.2667285737248,221.46498435467288,328.2196923706364,292.2936836904928,290.9199678586323,237.42634172790287
1994-01-14,293.5932890903281,318.3014655887196,299.9769467484606,292.85585452012907,289.03682229354445,221.5932565120378,328.3264515525267,292.35300679639744,290.95791050425703,237.4524471587984
1994-01-15,294.61218715510904,331.0223855543158,301.6602868329378,294.11366502581046,289.80747904369724,221.71927090278848,328.43395303129466,292.41229850489316,290.99581580954447,237.47806748604498
1994-01-16,295.63090763089986,343.4573731061079,303.3486932056937,295.3713488882757,290.57868759121106,221.8430025182809,328.5421788577273,292.47154876898827,291.03367767876074,237.50320000972235
1994-01-17,296.649434239966,355.64021361659036,305.04142384437745,296.6289001829156,291.3504387004155,221.9644279373928,328.65111210383265,292.53074862753573,291.07149104887407,237.5278431956716
1994-01-18,297.6677533680657,7.625398136184261,306.737533608723,297.88631436614816,292.1227242718852,222.0835243946493,328.7607360937498,292.5898893908369,291.1092510742792,237.55199583757806
1994-01-19,298.6858533365873,19.48393293107532,308.43583789966925,299.14358760930975,292.89553671398704,222.20026914389194,328.8710338814584,292.6489620888941,291.1469525766137,237.57565649162584
1994-01-20,299.7037239079807,31.29848352376199,310.1348711765029,300.40071636729476,293.66886854590786,222.31463907678753,328.98198794133793,292.7079571436795,291.1845897190242,237.59882314097493
1994-01-21,300.7213559922409,43.15830707705296,311.83283978269907,301.65769711597915,294.442712156233,222.4266104850278,329.09357997592303,292.7668641637951,291.22215580181233,237.62149298416892
1994-01-22,301.73874149565523,55.15397000605423,313.5275686303275,302.9145261805812,295.21705963158934,222.5361588535541,329.20579074810877,292.8256717627555,291.25964307991256,237.64366224499713
1994-01-23,302.7558732724787,67.37154363271101,315.2164415250917,304.1711996114609,295.99190260635817,222.64325861860314,329.31859989306474,292.8843673508275,291.29704255204274,237.66532595101825
1994-01-24,303.7727451889281,79.88591564170675,316.8963352941777,305.4277131288812,296.7672321521274,222.74788290482388,329.4319857446066,292.9429369312344,291.33434375299566,237.6864777102276
1994-01-25,304.78935236703364,92.75313263681745,318.56354842147175,306.6840622356263,297.54303880731277,222.8500033552502,329.54592530563264,293.00136502879525,291.37153467863516,237.70710961461575
1994-01-26,305.80569171625854,106.00236401504363,320.2137256157953,307.94024265800425,298.319312916165,222.9495902605666,329.6603945740888,293.0596349647757,291.408602059719,237.72721248784268
1994-01-27,306.8217628234273,119.62907868637649,321.84178054920295,309.1962512555372,299.096045435792,223.04661321007003,329.77536943311463,293.11772969422026,291.4455322037324,237.7467766999602
1994-01-28,307.83756907145096,133.59195910493577,323.44181997978615,310.4520873405963,299.8732291800231,223.14104231554657,329.89082711796124,293.17563323150466,291.48231243314916,237.7657935841466
1994-01-29,308.85311850572685,147.81614944720346,325.00707333296174,311.70775396940564,300.65086009232147,223.2328496771406,330.00674786764796,293.2333322882453,291.51893274543085,237.78425708887607
1994-01-30,309.86842370303833,162.2039066830797,326.5298331462675,312.963258442135,301.42893780779593,223.322010386769,330.12311598967074,293.2908173653625,291.55538693500245,237.80216491260808
1994-01-31,310.88350007420337,176.65076715532868,328.001413508637,314.2186113542566,302.20746484824684,223.40850237833973,330.23991960069776,293.34808256625666,291.5916724396306,237.8195183855881
1994-02-01,311.8983627251595,191.06255822184443,329.41213592932553,315.4738241865605,302.9864444147951,223.49230498601273,330.35714890245447,293.40512398131347,291.62778875521303,237.83632093843724
1994-02-02,312.9130227852002,205.3679565422984,330.7513542062528,316.72890620915473,303.76587751462625,223.57339681292717,330.47479364057017,293.46193727234095,291.6637350420553,237.85257577110087
1994-02-03,313.92748439447763,219.5233510714475,332.00753090954214,317.98386181112187,304.5457604953023,223.65175387111668,330.5928407793848,293.5185154684022,291.6995079312043,237.86828371992925
1994-02-04,314.9417431610218,233.51003417922848,333.16837759810204,319.23868905518407,305.3260837618936,223.72734871029635,330.71127317989243,293.57484774402724,291.7351003019996,237.8834420858141
1994-02-05,315.9557862316611,247.32624011396106,334.22106899721473,320.49337964169075,306.1068318545272,223.80015071060095,330.8300695023012,293.6309193937025,291.77050124696484,237.89804463552315
1994-02-06,316.9695936345576,260.9773988415652,335.15253843842515,321.7479199972647,306.8879846064979,223.87012728840446,330.9492051027547,293.6867127716714,291.8056969958661,237.91208254761494
1994-02-07,317.9831403816135,274.46754701889495,335.94985809644294,323.0022930268152,307.6695189294491,223.93724559660106,331.06865350914,293.742208784869,291.8406723891301,237.92554589443577
1994-02-08,318.9963988397077,287.7938705369177,336.6007030227402,324.25648007379937,308.4514107756489,224.001474296819,331.1883880510827,293.79738851745856,291.87541248082937,237.9384252420042
1994-02-09,320.00934095464606,300.9452895872955,337.09389263835897,325.51046269982453,309.233636890177,224.0627850371616,331.30838327510946,293.8522346208646,291.9099039065236,237.95071300450616
1994-02-10,321.0219399997478,313.90496115478254,337.41999679102605,326.76422398414957,310.0161760557736,224.1211533620987,331.42861586678333,293.9067321945321,291.9441357426136,237.96240428179155
1994-02-11,322.0341716562355,326.65564806049986,337.5719858126397,328.0177491817901,310.7990096708399,224.17655892217235,331.54906494186366,293.9608690231808,291.97809972450557,237.97349704910417
1994-02-12,323.04601440873245,339.1862884104417,337.54589403013586,329.2710257550903,311.58212168509,224.22898504538102,331.6697117499577,294.0146352202791,292.0117898745824,237.98399175324226
1994-02-13,324.0574493999556,351.4980146300859,337.34145424330546,330.52404295223533,312.365498080882,224.27841790002824,331.79053899531453,294.06802248969194,292.0452017528962,237.99389053178933
1994-02-14,325.06845999381494,3.608336969092592,336.9626475343291,331.7767911903637,313.1491261683448,224.32484554106077,331.91153004403515,294.12102328012026,292.07833160524734,238.0031963328208
1994-02-15,326.07903127292457,15.552968837422034,336.4181007001362,333.02926146151754,313.93299392324747,224.3682570805048,332.03266823558255,294.1736300543685,292.11117562993496,238.01191215847257
1994-02-16,327.08914961747405,27.385460159846197,335.7212577275579,334.28144488526215,314.7170894956576,224.4086421021387,332.15393640611035,294.22583478195827,292.143729470414,238.02004054010774
1994-02-17,328.0988024208811,39.175160640458685,334.89025736158385,335.5333324319109,315.5014009114483,224.4459903198588,332.2753166209142,294.2776286507031,292.1759879279954,238.02758323835803
1994-02-18,329.10797793467736,51.00401298250941,333.9474708551967,336.7849147760399,316.28591591905945,224.4802914008678,332.3967900445235,294.32900192208723,292.2079448180963,238.03454108969024
1994-02-19,330.11666522144697,62.96239238142736,332.91869342268393,338.0361822304873,317.07062192005833,224.51153485796817,332.5183368674599,294.37994384468095,292.2395928833035,238.0409139103583
1994-02-20,331.1248542196514,75.14383054784794,331.8320345890666,339.28712474405853,317.85550595141046,224.5397099463144,332.6399362447988,294.43044257556886,292.2709237127875,238.04670040472644
1994-02-21,332.1325359681008,87.63815934009705,330.7166052352923,340.53773200201005,318.6405547401564,224.56480555930057,332.7615662636543,294.48048512214143,292.30192768065217,238.05189808825122
1994-02-22,333.1397030948467,100.52256466856785,329.60113826187757,341.78799374301843,319.42575492420315,224.58681020512546,332.88320404279114,294.53005740409674,292.3325940041649,238.05650332456526
1994-02-23,334.1463507181022,113.85049349272875,328.5126932278153,343.0379004747878,320.2110936038915,224.60571224219404,333.0048261570591,294.5791446280791,292.3629111164527,238.0605116713855
1994-02-24,335.15247785659943,127.63952722865449,327.475578330439,344.2874447530217,320.99655938253545,224.62150058576114,333.12640959590544,294.6277321893672,292.39286757128076,238.0639187558018
1994-02-25,336.15808919806744,141.86114854564926,326.5105807221607,345.53662297033,321.78214385948723,224.63416595466327,333.2479332908357,294.6758071482056,292.4224535312029,238.06672173693843
1994-02-26,337.1631965898147,156.4369512454692,325.634541130164,346.7854371238724,322.567843096017,224.64370232411648,333.3693798050771,294.72335989405275,292.4516624550888,238.0689209821408
1994-02-27,338.1678191396633,171.24559352406774,324.8602556261407,348.0338955113571,323.3536580873227,224.65010775614783,333.4907362562127,294.77038509044127,292.4804920773398,238.07052105967873
1994-02-28,339.1719809454036,186.14133988700343,324.19664864296425,349.2820113334061,324.13959330814635,224.65338372750398,333.6119935007028,294.81688094247625,292.50894371571354,238.07153009063498
1994-03-01,340.175706581791,200.97945110283615,323.64914169115656,350.52979916867923,324.92565334862115,224.65353287488256,333.73314347143395,294.86284667171566,292.5370197833874,238.07195733128668
1994-03-02,341.17901593310995,215.63980747605288,323.2201403377284,351.7772706781221,325.71183897303166,224.65055625776287,333.85417583204054,294.90827933470456,292.56472063206024,238.071810098081
1994-03-03,342.18192047192645,230.04118043198847,322.90957152422334,353.02443144434665,326.49814441641945,224.6444516868907,333.9750756288864,294.95317162890825,292.59204236449943,238.07109165468637
1994-03-04,343.1844221477071,244.1436053329977,322.71541805728805,354.2712800372087,327.28455689821124,224.63521391815817,334.09582287898365,294.9975115946892,292.6189765260758,238.06980095618968
1994-03-05,344.1865145719639,257.9413830860059,322.6342131159167,355.51780904771016,328.07105801351815,224.622836336931,334.21639380556473,295.04128391356414,292.6455113810549,238.06793395120897
1994-03-06,345.1881853622711,271.4515027040056,322.6614727489055,356.7640070762998,328.85762595934307,224.60731316757955,334.3367627743411,295.08447186124204,292.67163383883855,238.0654855105688
1994-03-07,346.18941859264015,284.7017887775024,322.7920570693214,358.0098607453343,329.6442376789136,224.5886414103087,334.4569041032401,295.12705910210883,292.697331221915,238.0624511817022
1994-03-08,347.19019678185873,297.72144271597034,323.0204601791719,359.25535624891916,330.4308704689815,224.56682215193538,334.57679334719614,295.16903094065077,292.72259249362486,238.0588283940215
1994-03-09,348.1905022677421,310.5351141629453,323.34103465552056,0.5004803252487551,331.217502965113,224.54186122749124,334.6964079963751,295.21037497789195,292.7474088944903,238.0546170688686
1994-03-10,349.190318028153,323.1606213161015,323.74815932101967,1.745220719946607,332.00411559265973,224.51376934668502,334.81572767771934,295.2510812678379,292.7717740818183,238.04981973126755
1994-03-11,350.1896280634538,335.60982769878854,324.2363598853301,2.9895662510095526,332.790690602409,224.4825618108313,334.93473397331974,295.2911420895584,292.7956838877582,238.04444123972058
1994-03-12,351.1884174517814,347.8918056150952,324.8003917019729,4.2335065831312475,333.57721180068035,224.44825793181218,335.0534099610013,295.3305514413389,292.8191358020007,238.0384882407903
1994-03-13,352.1866721952033,0.01721273083638833,325.43529294389396,5.477031830859115,334.3636640940667,224.41088027886772,335.1717395971764,295.3693043781691,292.8421283003697,238.03196847039106
1994-03-14,353.1843789734195,12.002804600186913,326.13641530269774,6.720132114574179,335.1500329759501,224.37045389290233,335.2897070732209,295.40739632576754,292.86466015260686,238.02489003611004
1994-03-15,354.181524914379,23.8752113669625,326.89943808383657,7.96279717811114,335.93630406863065,224.32700558970734,335.407296258795,295.44482248593624,292.88672982389215,238.01726079577693
1994-03-16,355.17809744391315,35.67344858221857,327.7203703829944,9.205016130030108,336.72246279500416,224.2805634375761,335.5244903062006,295.48157740922824,292.9083350456428,238.00908790868382
1994-03-17,356.1740842379374,47.44997360419974,328.5955449826923,10.446777327332939,337.5084942054274,224.23115643500276,335.6412714365579,295.5176547560212,292.9294725761354,238.00037758006945
1994-03-18,357.16947327497917,59.270312312694465,329.5216067404531,11.68806837731787,338.2943829402759,224.17881435182494,335.7576208730787,295.55304720950863,292.950138113451,237.99113496035665
1994-03-19,358.164252967829,71.21130263424246,330.49549752192956,12.928876216487547,339.08011328739036,224.12356767133204,335.8735188657522,295.5877464824263,292.9703263017931,237.98136413886698
1994-03-20,359.1584123908035,83.35784719652115,331.51443921077015,14.16918725992651,339.8656693196768,224.06544758712442,335.98894477535407,295.6217433816104,292.9900307947347,237.97106819367303
1994-03-21,0.1519416605311078,95.79781890230849,332.5759159277054,15.408987659528178,340.65103513379495,224.00448604116366,336.1038772222589,295.655027931595,293.0092443765494,237.96024929675858
1994-03-22,1.1448325819789273,108.61456687948343,333.67765630428687,16.648263773313417,341.43619526426676,223.94071584742974,336.2182943653372,295.6875896187505,293.02795920381953,237.94890893512238
1994-03-23,2.137079725036126,121.87656076819397,334.81761645340833,17.887003021198765,342.2211354105497,223.87417102600116,336.3321744526461,295.71941789593217,293.0461673089837,237.93704838915457
1994-03-24,3.128682055136617,135.6244148351486,335.99396405481343,19.12519529271215,343.00584360032366,223.80488749504187,336.44549679410164,295.75050310050614,293.0638615215381,237.92466962604934
1994-03-25,4.119644999794346,149.857100857891,337.20506362456007,20.36283487327224,343.7903117239843,223.73290414094652,336.558243150086,295.7808377897051,293.0810368145894,237.9117766216391
1994-03-26,5.109982344664406,164.52136538185195,338.4494625193682,21.59992240721119,344.5745369646505,223.6582639521676,336.67039915177537,295.81041812823315,293.09769171518855,237.89837675892934
1994-03-27,6.099716767782192,179.50989175736856,339.7258766802297,22.836465835093367,345.35852213618415,223.58101444304666,336.78195486677026,295.8392444672602,293.1138289185936,237.8844814555802
1994-03-28,7.088877742648812,194.67250882236314,341.03317510000943,24.07247909562542,346.14227387280016,223.5012064917339,336.89290351160764,295.8673201381557,293.1294541257053,237.87010504845017
1994-03-29,8.077496660407748,209.8397379582563,342.3703631084755,25.30797835299753,346.9257986189345,223.41889155809613,337.00323821260054,295.89464836480846,293.14457299753104,237.8552618272787
1994-03-30,9.065600916282731,224.85161508734436,343.7365663100478,26.542977243459546,347.7090980396824,223.3341186738899,337.1129482646687,295.92122871718874,293.1591876367166,237.8399626113902
1994-03-31,10.05320965134342,239.5818489616727,345.1310176928046,27.777483520431716,348.4921662100924,223.24693315770736,337.2220170184925,295.94705518783087,293.17329466899633,237.82421291716076
1994-04-01,11.040332729590723,253.95033442261325,346.55304909070014,29.01149846624982,349.274989784683,223.15737787364324,337.3304224289349,295.97211687782755,293.18688591101335,237.80801368111673
1994-04-02,12.02697242335694,267.9231761114499,348.00208602053425,30.245018526644277,350.0575503861805,223.06549609786072,337.4381394725952,295.9964004784195,293.1999508184692,237.79136372471575
1994-04-03,13.013126114696467,281.504091821395,349.4776438675096,31.47803761873641,350.8398275058245,222.97133435017528,337.5451428171059,296.01989293785823,293.2124791149262,237.774262367389
1994-04-04,13.998788639039901,294.72232537955995,350.97932388658734,32.7105489322369,351.62180068136195,222.87494415710134,337.6514086441635,296.0425832392322,293.224462535188,237.75671113509202
1994-04-05,14.983953775565404,307.62097735098297,352.5068084890996,33.94254588002182,352.40345063806217,222.7763826382713,337.7569154241837,296.0644631120075,293.2358955097829,237.73871440350982
1994-04-06,15.968614974278454,320.2477975382373,354.0598559094887,35.17402236595972,353.1847596244799,222.675712287692,337.86164393603855,296.08552698782796,293.2467751012184,237.72027929459344
1994-04-07,16.95276558998471,332.64905436726133,355.6382945062216,36.40497265707989,353.965711291104,222.57300036073866,337.96557689703826,296.10577157366515,293.257100563407,237.70141520108209
1994-04-08,17.936398855573596,344.8663211033512,357.242016867004,37.63539107585033,354.746290369226,222.46831813240826,338.06869845134906,296.12519529186477,293.2668727717872,237.6821331866592
1994-04-09,18.919507728352727,356.93569286216376,358.8709737422596,38.86527161951085,355.5264822775806,222.36174013604094,338.1709936259845,296.1437976943436,293.27609362983316,237.662445366186
1994-04-10,19.902084685515888,8.888844695928046,0.5251677336468333,40.094607559267516,356.30627271461015,222.2533434162792,338.2724477949739,296.16157888891235,293.28476548904234,237.6423643017012
1994-04-11,20.88412153186419,20.755315753490358,2.204646620346559,41.32339106829755,357.0856472818479,222.14320682375737,338.37304618588496,296.178539009939,293.29289061429745,237.62190244514568
1994-04-12,21.865609270012666,32.565415233203574,3.9094961671373176,42.55161292373215,357.8645911778777,222.03141038314266,338.4727734634138,296.1946777672622,293.30047072853006,237.6010716614221
1994-04-13,22.84653807246843,44.353191452463825,5.639832222761917,43.77926232284732,358.6430889995479,221.91803477214606,338.5716134267302,296.20999411020637,293.307506673637,237.5798828688803
1994-04-14,23.82689738703399,56.15898653422215,7.395791882054495,45.00632684709847,359.42112468477706,221.80316095072024,338.66954885653826,296.2244860432267,293.3139982241652,237.55834583401887
1994-04-15,24.806676178288377,68.03119520734965,9.177523423249058,46.23279257750841,0.19868160208854344,221.68686994905843,338.76656151771857,296.23815059943183,293.3199440599307,237.53646912673725
1994-04-16,25.78586328871111,80.02691870980095,10.985174682553781,47.45864433348441,0.975742770118853,221.56924278886785,338.8626322935392,296.2509839468777,293.32534187184143,237.51426020973798
1994-04-17,26.7644479087769,92.21121703109573,12.818879487497432,48.68386601703179,1.7522911909597203,221.45036051335154,338.95774142996896,296.2629816051601,293.3301885782485,237.4917256389101
1994-04-18,27.742420195455505,104.65460560992301,14.678741797865078,49.908441085599584,2.5283103097191533,221.33030431169198,339.0518688880357,296.27413876745834,293.3344806470422,237.46887136873755
1994-04-19,28.71977210808758,117.4283555180137,16.564817201655984,51.13235320404417,3.3037846393722954,221.2091557467663,339.14499482644703,296.2844507471779,293.33821454276625,237.44570318076273
1994-04-20,29.69649857193571,130.59716054386004,18.477091475992022,52.355587184079624,4.078700621720782,221.08699713754672,339.23710027637856,296.2939136097603,293.3413873606258,237.42222729693145
1994-04-21,30.672599059599964,144.2090374811593,20.415455945475532,53.57813032007764,4.853047779271615,220.96391215439667,339.32816806657985,296.30252504949715,293.3439977093854,237.3984512414158
1994-04-22,31.64807948619767,158.28318363236153,22.379679300449727,54.799974073381435,5.626820044488743,220.83998656715056,339.41818391501255,296.3102854351839,293.3460467699942,237.37438488223913
1994-04-23,32.62295392853023,172.79802319860994,24.369375365273065,56.021115718815835,6.400016825765745,220.71530883399524,339.507137314724,296.31719866811693,293.3475391764836,237.35004130724474
1994-04-24,33.597245210355766,187.68338812331467,26.38396615571296,57.24155913455774,7.172642991831385,220.58996992004313,339.59502150278234,296.32327216447777,293.3484830324669,237.32543685817097
1994-04-25,34.57098325639855,202.82145058650102,28.422639843659333,58.46131376066645,7.944706906441848,220.46406171014345,339.68183176077974,296.3285152339542,293.3488883321188,237.3005896004152
1994-04-26,35.54420093502888,218.05918447750696,30.484304547294574,59.68039146270125,8.716216479811624,220.33767411563906,339.76756207427894,296.33293589092324,293.34876381313586,237.27551625609507
1994-04-27,36.51692878041777,233.23064197689695,32.56754103471442,60.898802525645486,9.48717474732735,220.21089227476347,339.8522015946213,296.33653752160467,293.34811365224857,237.25022899701685
1994-04-28,37.48919106263226,248.18262795748566,34.67055902030107,62.116552923125994,10.2575773124273,220.08379579392192,339.9357330326076,296.339317487621,293.3469360728565,237.22473414153671
1994-04-29,38.46100482047581,262.7957724385646,36.79116145648747,63.33364414507256,11.027412905106296,219.9564607728,340.0181339757965,296.3412686008922,293.34522479743515,237.19903366263262
1994-04-30,39.4323813870409,276.9956634396509,38.926719775212725,64.55007495025679,11.796666176291938,219.82896337141534,340.0993800744625,296.34238238006463,293.3429722627816,237.1731284135591
1994-05-01,40.403328662964064,290.7534078681593,41.074162278741724,65.76584336446672,12.565320734770058,219.70138287055897,340.17944808904576,296.34265208286945,293.3401726055271,237.14702108458948
1994-05-02,41.37385277575842,304.07857441324614,43.22997839770878,66.98094777279181,13.333361050993494,219.57380305168013,340.25831753812975,296.34207428184425,293.3368231965271,237.1207176862952
1994-05-03,42.34395881644277,317.008617044606,45.39024217401635,68.1953870174473,14.100773066324214,219.4463120245412,340.33597093861283,296.3406490096989,293.3329247558593,237.09422760825356
1994-05-04,43.31365095818344,329.5980944159667,47.55065741070983,69.40915995078683,14.867543999979866,219.319001229492,340.41239324934253,296.3383791111211,293.32848068534963,237.06756290117087
1994-05-05,44.28293231705219,341.90958155218146,49.70662530348406,70.6222648601788,15.633661860863125,219.19196424895463,340.4875710865888,296.3352693816221,293.3234961964885,237.04073736445994
1994-05-06,45.25180476459616,354.00695862048065,51.853332376959706,71.83469896945753,16.399114956545674,219.06529575562362,340.56149201721155,296.3313258011431,293.3179775381275,237.01376574314224
1994-05-07,46.2202687544706,5.95104341638909,53.985853990973695,73.04645804539153,17.16389149032104,218.93909066896353,340.6341440068819,296.3265549361039,293.3119313949492,236.98666310243726
1994-05-08,47.188323156662065,17.79723143021956,56.099266310397,74.25753606304485,17.927979234830428,218.81344346729654,340.7055149880998,296.3209634691919,293.30536441434515,236.95944433470422
1994-05-09,48.155965104165695,29.594743341676647,58.18875825817515,75.46792490140797,18.69136526585843,218.68844759652674,340.77559250786453,296.3145578117487,293.2982828158179,236.93212375046235
