date,sun_moon_tension,sun_mercury_tension,sun_venus_tension,sun_mars_tension,sun_jupiter_tension,sun_saturn_tension,sun_uranus_tension,sun_neptune_tension,sun_pluto_tension,moon_mercury_tension,moon_venus_tension,moon_mars_tension,moon_jupiter_tension,moon_saturn_tension,moon_uranus_tension,moon_neptune_tension,moon_pluto_tension,mercury_venus_tension,mercury_mars_tension,mercury_jupiter_tension,mercury_saturn_tension,mercury_uranus_tension,mercury_neptune_tension,mercury_pluto_tension,venus_mars_tension,venus_jupiter_tension,venus_saturn_tension,venus_uranus_tension,venus_neptune_tension,venus_pluto_tension,mars_jupiter_tension,mars_saturn_tension,mars_uranus_tension,mars_neptune_tension,mars_pluto_tension,jupiter_saturn_tension,jupiter_uranus_tension,jupiter_neptune_tension,jupiter_pluto_tension,saturn_uranus_tension,saturn_neptune_tension,saturn_pluto_tension,uranus_neptune_tension,uranus_pluto_tension,neptune_pluto_tension,global_tension
1990-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.3783,0.0,0.0,0.0,0.0,0.1617,0.0,0.0804,0.4952,1.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.1234,0.0,0.2254,0.0,0.0,0.0,0.0,1.0651,0.0,0.065,0.0471,0.0,0.0162,0.0,0.0,0.0,0.0,0.0,0.408,0.0,0.0297,3.31
1990-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2766,0.0137,0.0,0.0363,0.7593,0.1941,0.2491,0.2601,0.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0,0.0,0.0462,0.131,0.0657,0.1768,0.0,0.0,0.0,0.0,1.1521,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.4097,0.0,0.034,2.67
1990-03-02,0.1503,0.0,0.0,0.0,0.0,0.0,0.1749,0.1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0748,0.2622,0.8053,0.0,0.0,0.0787,0.0,0.0,0.0,0.0,0.1373,0.1797,0.1262,0.0,0.0,0.0,0.0,1.0591,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0,0.0,0.4114,0.0,0.0384,2.51
1990-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.1901,0.0218,0.8465,0.1218,0.0776,0.0,0.0272,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.1423,0.2966,0.0737,0.0,0.0,0.0,0.0,0.9658,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.0427,2.38
1990-03-04,1.0292,0.0,0.0,0.0,0.0,0.0,0.0,0.2782,0.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.2745,0.0,0.0,0.0,0.1938,0.0,0.0,0.0,0.0,0.1461,0.4163,0.0194,0.0,0.0,0.0,0.0,0.8724,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.4146,0.0,0.0471,2.62
1990-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3536,0.1295,0.0,0.0,0.5622,0.4146,0.0,0.0,0.0,0.0,0.0,0.0,0.1639,0.0,0.0,0.0,0.0,0.1487,0.5387,0.0,0.0,0.0,0.0,0.0,0.7788,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.4162,0.0,0.0515,2.47
1990-03-06,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.2655,0.1834,0.0083,0.0,0.0,0.0,0.0,1.3787,0.5746,0.0,0.0,0.0,0.1051,0.0,0.0,0.0,0.0,0.1502,0.4283,0.0,0.0,0.0,0.0,0.0,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4177,0.0,0.0559,2.97
1990-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773,0.2373,0.0,0.0,0.6775,0.0,1.525,0.0,0.0,0.0377,0.0,0.0,0.0458,0.0,0.0567,0.0,0.0,0.1505,0.3009,0.0,0.0,0.0,0.0,0.0,0.5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4192,0.0,0.0603,2.97
1990-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892,0.2911,0.3741,0.4449,0.0,0.0,0.0,0.1186,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.1498,0.1711,0.0,0.0,0.0,0.0,0.0,0.4966,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.4206,0.0,0.0647,1.96
1990-03-09,0.4223,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.3231,0.0,0.0,0.1481,0.0391,0.0,0.0,0.0,0.0,0.0,0.4021,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.422,0.0,0.0692,2.52
1990-03-10,0.0,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.2412,0.0,0.1041,0.0,0.3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745,0.0578,0.0,0.1454,0.0,0.0,0.0,0.0,0.0,0.1946,0.3074,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.4234,0.0,0.0736,1.45
1990-03-11,0.3677,0.0458,0.0,0.0,0.0,0.1319,0.0,0.0,0.1873,0.6405,0.0,0.0,0.0,0.0,0.0123,0.2559,0.1744,0.0,0.0,0.0,0.0,0.0243,0.1872,0.0487,0.1418,0.0,0.0,0.0,0.0,0.0,0.3932,0.2125,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.4247,0.0,0.0781,2.32
1990-03-12,0.2445,0.1044,0.0,0.0,0.0,0.2351,0.0,0.0,0.1335,0.0,0.0,0.136,0.8108,0.1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.1276,0.1372,0.0,0.0,0.0,0.0,0.0,0.591,0.1173,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0825,2.44
1990-03-13,0.0,0.1645,0.0,0.0,0.0,0.3384,0.0,0.0,0.0796,0.0,0.0952,0.0,0.0,0.0,1.5793,0.6094,0.0,0.0,0.0,0.0,0.0,0.0,0.1258,0.2072,0.1318,0.0,0.0,0.0,0.0,0.0,0.7881,0.022,0.0,0.0,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.4272,0.0,0.087,3.24
1990-03-14,0.3891,0.2258,0.0,0.0,0.0,0.4418,0.0,0.0,0.0258,0.0,0.0,0.0,0.0,1.4734,0.0,0.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243,0.1256,0.0,0.0,0.0,0.0,0.0,0.7316,0.0,0.0,0.0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.4284,0.0,0.0914,2.96
1990-03-15,0.0,0.2886,0.0,0.0,0.1298,0.3547,0.0,0.0,0.0,0.0,0.3217,1.1049,0.1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873,0.0,0.0,0.143,0.1186,0.0,0.0,0.0,0.0,0.0,0.5361,0.0,0.0,0.0,0.0,0.0,0.0287,0.0,0.0,0.0,0.0,0.0,0.4296,0.0,0.0959,2.66
1990-03-16,0.0,0.3527,0.0,0.0,0.2819,0.2512,0.0,0.0,0.0,0.0,0.1975,0.0,0.0,0.0,0.0,0.2823,1.022,0.0,0.0,0.0,0.2525,0.0,0.0,0.0608,0.1108,0.0,0.0,0.0,0.0,0.0,0.3413,0.0,0.0,0.0,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.4307,0.0,0.1003,2.58
1990-03-17,0.1832,0.418,0.0,0.0,0.4334,0.1476,0.0,0.0,0.0,0.0817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831,0.3006,0.0,0.0,0.0,0.1023,0.0,0.0,0.0,0.0,0.1185,0.1472,0.0,0.0,0.0,0.0,0.0,0.0439,0.0,0.0,0.0,0.0,0.0,0.4317,0.0,0.1048,1.8
1990-03-18,0.0,0.4846,0.0,0.0,0.5844,0.0438,0.0,0.0,0.0,0.0,0.1338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276,0.132,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0527,0.0,0.0,0.0,0.0,0.0,0.4327,0.0,0.1093,1.83
1990-03-19,0.1926,0.5524,0.0,0.0,0.7348,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738,0.0,0.0,0.0,0.0,0.0831,0.0,0.0,0.0,0.0,0.3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0622,0.0,0.0,0.0,0.0,0.0,0.4337,0.0,0.1137,2.28
1990-03-20,0.536,0.4986,0.0,0.0,0.8847,0.0,0.0,0.0,0.0,0.534,0.0,0.0,1.0756,0.0,0.3271,0.0,0.0,0.0,0.0,0.8217,0.0,0.0,0.0,0.0,0.0725,0.0,0.0,0.0,0.0,0.4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0725,0.0,0.0,0.0,0.0,0.0,0.4346,0.0,0.1182,4.08
1990-03-21,0.0,0.4287,0.0,0.0,1.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.2073,0.8124,0.3461,0.0,0.0,1.009,0.0,0.0905,0.0,0.0,0.0613,0.0,0.0,0.0,0.0,0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.4355,0.0,0.1226,3.67
1990-03-22,0.1384,0.3579,0.0,0.0,1.1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972,0.0,0.0,0.0,0.0,0.0215,0.7585,0.0,0.3684,0.0,0.0,0.0495,0.0,0.0,0.0,0.0,0.7589,0.0,0.0,0.0,0.0,0.0,0.0,0.0954,0.0,0.0,0.0,0.0,0.0,0.4364,0.0,0.127,3.33
1990-03-23,0.0,0.2864,0.0,0.0,1.269,0.0,0.1257,0.0,0.0,0.0,0.2861,0.5381,0.0,0.0,0.0,0.0,0.5418,0.0,0.1054,0.5071,0.0,0.6477,0.0,0.0,0.0371,0.0,0.0,0.0,0.0,0.8911,0.0,0.0,0.0,0.0,0.0,0.0,0.1079,0.0,0.0,0.0,0.0,0.0,0.4372,0.0,0.1314,4.11
1990-03-24,0.0,0.2144,0.0,0.0,1.1213,0.0,0.2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422,0.0,0.1897,0.2552,0.0,0.9281,0.193,0.0,0.0242,0.0,0.0,0.0,0.0,1.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.1213,0.0,0.0,0.0,0.0,0.0,0.4379,0.0,0.1358,3.46
1990-03-25,0.0,0.1421,0.0,0.0,0.9741,0.0,0.4666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898,0.0,0.0,0.0,0.2538,0.0031,0.0,1.0308,0.4345,0.0,0.0107,0.0,0.0,0.0,0.0,1.0807,0.0,0.0,0.0,0.0,0.0968,0.0,0.1353,0.0,0.0,0.0,0.0,0.0,0.4386,0.0,0.1402,3.96
1990-03-26,0.0,0.0697,0.0,0.0,0.8275,0.0,0.6372,0.0,0.0,0.0,0.0,0.0,0.0,0.4953,0.0,0.0,0.0,0.0,0.1693,0.0,0.0,0.7497,0.6761,0.0,0.0,0.0,0.0,0.0,0.0,0.9448,0.0,0.0,0.0,0.0,0.2646,0.0,0.1501,0.0,0.0,0.0,0.0,0.0,0.4393,0.0,0.1446,3.87
1990-03-27,0.5852,0.0,0.0,0.0,0.6814,0.0,0.8078,0.0,0.0,0.2009,0.0,0.1092,0.3446,0.0,1.4789,0.3663,0.0,0.0,0.085,0.0,0.0,0.4689,0.9172,0.0,0.0,0.0,0.0,0.0,0.0,0.8078,0.0,0.0,0.0,0.0,0.4326,0.0,0.1657,0.0,0.0,0.0,0.0,0.0,0.4399,0.0,0.149,5.58
1990-03-28,0.0,0.0,0.0,0.0,0.5359,0.0,0.9784,0.0881,0.0,0.0544,0.0727,0.0,0.0,1.6386,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.1893,0.7627,0.4375,0.0,0.0,0.0,0.0,0.0,0.6698,0.0,0.0,0.0,0.0,0.6007,0.0,0.1819,0.0,0.0,0.0,0.0,0.0,0.4405,0.0,0.1533,4.73
1990-03-29,0.0,0.0,0.0,0.0,0.3908,0.0,1.1491,0.235,0.0,0.0,0.0,0.5963,0.0,0.0,0.2808,0.0007,0.0,0.0217,0.0,0.0,0.2804,0.0,0.5242,0.5821,0.0,0.0,0.0,0.0,0.0,0.5307,0.0,0.0,0.0,0.0,0.7689,0.0,0.1989,0.0,0.0,0.0,0.0,0.0,0.441,0.0,0.1577,4.28
1990-03-30,0.0,0.0,0.0,0.0,0.2463,0.0,1.3199,0.3819,0.0,0.0,0.7514,0.0,0.0,0.3072,0.0,0.0,0.4203,0.0636,0.0,0.0,0.5684,0.0,0.2881,0.0707,0.0,0.0,0.0,0.0,0.0,0.3906,0.0,0.0,0.0,0.0,0.9373,0.0,0.2167,0.0,0.0,0.0,0.0,0.0,0.4415,0.0,0.162,4.56
1990-03-31,0.1877,0.0,0.0,0.0,0.1024,0.0,1.3093,0.5287,0.0,0.0,0.0,0.0,0.0,0.0,0.5388,0.0,0.0,0.1041,0.0,0.0,0.8527,0.0,0.0551,0.0,0.0,0.0,0.0,0.0,0.0,0.2495,0.0,0.0,0.0,0.0,1.1058,0.0,0.2351,0.0,0.0,0.0,0.0,0.0,0.442,0.0,0.1662,4.08
1990-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.1385,0.6755,0.0,0.1811,0.1097,0.0,0.0,0.3832,0.0,0.0,0.0,0.1429,0.0,0.0,1.1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,0.0,0.0,0.0,0.0,1.2744,0.0,0.2542,0.0,0.0,0.0,0.0,0.0,0.4423,0.0,0.1705,4.18
1990-04-02,0.3708,0.0,0.0,0.0112,0.0,0.0,0.9676,0.8223,0.0,0.0,0.0,0.0,0.6,0.0,0.9342,0.0,0.0,0.1561,0.0,0.0,0.9936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4431,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.4427,0.0,0.1747,4.99
1990-04-03,0.133,0.0,0.0,0.031,0.0,0.0,0.7967,0.9691,0.0,0.0511,0.0,0.0,0.0,0.7258,0.0,0.393,0.2037,0.1213,0.0,0.0,0.7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612,0.0,0.2946,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.1789,4.64
1990-04-04,0.0,0.0,0.0,0.0508,0.0,0.0,0.6258,1.1159,0.0,0.4885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0889,0.0,0.0285,0.4665,0.0,0.0,0.0,0.0,0.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.739,0.0,0.3158,0.0,0.0,0.0,0.0,0.0,0.4433,0.0,0.1831,3.86
1990-04-05,0.1834,0.0,0.0,0.0705,0.0,0.0,0.4548,1.1373,0.2298,0.0,0.0,0.9309,0.0,0.0,0.0,0.3364,1.7118,0.0593,0.0,0.1539,0.2153,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5699,0.0,0.3376,0.0,0.0,0.0,0.0,0.0,0.4435,0.0,0.1873,5.6
1990-04-06,0.0,0.0,0.0,0.0901,0.0,0.0,0.2838,0.9906,0.5521,0.0726,0.7084,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.2741,0.0,0.0,0.0,0.0,0.0,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4007,0.0,0.3602,0.0,0.0,0.0,0.0,0.0,0.4436,0.0,0.1914,3.8
1990-04-07,0.0,0.0,0.0,0.1097,0.0,0.041,0.1128,0.8438,0.8742,0.0,0.0,0.0,0.0,0.0,0.2202,0.1482,0.0,0.0089,0.0,0.2353,0.0,0.032,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2314,0.0,0.3834,0.0,0.0,0.0,0.0,0.0,0.4438,0.0,0.1955,3.46
1990-04-08,0.0,0.0,0.0,0.1292,0.0,0.2171,0.0,0.6971,0.7238,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.1268,0.0,0.0882,0.0,0.0,0.0,0.1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.062,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.4438,0.0,0.1995,3.15
1990-04-09,0.0,0.0,0.0,0.1486,0.0,0.3934,0.0,0.5504,0.4018,0.3559,0.0,0.0,1.0652,0.0,0.9757,0.0,0.0,0.0,0.0,0.0247,0.0,0.1416,0.0,0.0,0.0,0.1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925,0.0,0.4318,0.0,0.0,0.0,0.0,0.0,0.4439,0.0,0.2035,4.29
1990-04-10,0.8725,0.0,0.0,0.168,0.0,0.5698,0.0,0.4037,0.08,0.0,0.0,0.1099,0.0,0.3379,0.0,0.7611,0.0,0.0,0.0,0.0,0.0,0.1918,0.005,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229,0.0,0.4569,0.0,0.0,0.0,0.0,0.0,0.4439,0.0,0.2075,3.83
1990-04-11,0.0,0.0,0.0,0.1873,0.0,0.7465,0.0,0.2569,0.0,0.0,0.0435,0.0,0.1251,0.5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092,0.0453,0.1274,0.0,0.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532,0.0,0.4827,0.0,0.0,0.0,0.0,0.0,0.4438,0.0,0.2115,2.89
1990-04-12,0.0,0.0,0.0,0.2065,0.0,0.9233,0.0,0.1102,0.0,0.7419,0.0,0.0,0.0,0.0,0.1642,0.1852,0.5394,0.0,0.0,0.0,0.0,0.1655,0.0827,0.2996,0.0,0.1283,0.0,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.3834,0.0,0.5091,0.0,0.0,0.0,0.0,0.0,0.4437,0.0,0.2154,3.55
1990-04-13,0.3954,0.0,0.0,0.2258,0.0,1.1003,0.0,0.0,0.0,0.0,0.0,1.3053,0.0,0.4348,0.0,0.0,0.1481,0.0,0.0,0.0,0.0,0.1253,0.1171,0.4583,0.0,0.1003,0.0,0.0963,0.0,0.0,0.0,0.0,0.0,0.0,0.2135,0.0,0.5361,0.0,0.0,0.0,0.0,0.0,0.4435,0.0,0.2192,4.11
1990-04-14,0.0,0.0,0.0,0.2449,0.0,1.2775,0.0,0.0,0.0,0.0,0.6375,0.0,0.4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0887,0.1485,0.6033,0.0,0.0723,0.0,0.1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.5638,0.0,0.0,0.0,0.0,0.0,0.4434,0.0,0.2231,3.42
1990-04-15,0.0,0.0,0.0,0.264,0.0,1.4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557,0.1767,0.7342,0.0,0.0443,0.0,0.2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5921,0.0,0.0,0.0,0.0,0.0,0.4431,0.0,0.2268,2.95
1990-04-16,0.075,0.0,0.0,0.2831,0.0,1.3675,0.0,0.0,0.0,0.0,0.0,0.0441,0.5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264,0.1822,0.8508,0.0,0.0161,0.0,0.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6209,0.0,0.0,0.0,0.0,0.0,0.4428,0.0,0.2306,3.45
1990-04-17,0.0,0.0,0.0,0.3021,0.0,1.1897,0.0,0.0,0.0,0.0775,0.1999,0.0,0.1361,0.0,0.8231,0.6818,0.0,0.0,0.0,0.0,0.0,0.0008,0.1603,0.9529,0.0,0.0,0.0,0.1783,0.0368,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.6504,0.0,0.0,0.0,0.0,0.0,0.4425,0.0,0.2343,4.22
1990-04-18,0.6913,0.0,0.0,0.321,0.0,1.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.1417,1.0403,0.0,0.0,0.0,0.0991,0.1045,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.6805,0.0,0.0,0.0,0.0,0.0,0.4422,0.0,0.2379,4.14
1990-04-19,0.0,0.0,0.0,0.32,0.0,0.8334,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,0.0,0.0,0.1263,1.1131,0.0,0.0,0.0,0.0196,0.1725,0.0902,0.0,0.0,0.0,0.0,0.0,0.0,0.7111,0.0,0.0,0.0,0.0,0.0,0.4417,0.0,0.2415,3.08
1990-04-20,0.0,0.0,0.0,0.3012,0.0,0.655,0.0,0.0,0.0,0.6032,0.0,0.0,0.0,0.0,0.0,0.0,1.1744,0.0584,0.0,0.0,0.0,0.0,0.1142,1.1328,0.0,0.0,0.0,0.0,0.2407,0.1315,0.0055,0.0,0.0,0.0,0.0,0.0,0.7423,0.0,0.0,0.0,0.0,0.0,0.4413,0.0,0.2451,4.06
1990-04-21,0.1073,0.0,0.0,0.2823,0.0,0.4763,0.0,0.0,0.0,0.0,0.0,0.5329,0.2132,0.0,0.0,0.0,0.0,0.0923,0.0,0.0,0.0,0.0,0.1053,1.0893,0.0,0.0,0.0,0.0,0.1948,0.173,0.034,0.0,0.0,0.0,0.0,0.0,0.7741,0.0,0.0,0.0,0.0,0.0,0.4408,0.0,0.2486,3.31
1990-04-22,0.0,0.0,0.0,0.2635,0.0113,0.2974,0.0,0.0,0.0,0.2849,0.5259,0.0,0.0,0.0,0.0,0.1249,0.346,0.1307,0.0,0.0,0.0,0.0,0.0996,1.0602,0.0,0.0,0.0,0.0,0.1261,0.2146,0.0625,0.0,0.0,0.0,0.0,0.0,0.8065,0.0,0.0,0.0,0.0,0.0,0.4403,0.0,0.252,3.5
1990-04-23,0.0,0.0,0.0,0.2447,0.0915,0.1183,0.0,0.0,0.0,0.0,0.0,0.0,0.8192,0.0,0.0632,0.0,0.0,0.1627,0.0,0.0,0.0,0.0,0.0971,1.0454,0.0,0.0,0.0,0.0,0.0572,0.1917,0.0908,0.0,0.0,0.0,0.0,0.0,0.8395,0.0,0.0,0.0,0.0,0.0,0.4397,0.0,0.2554,3.14
1990-04-24,0.0,0.0,0.0,0.226,0.1714,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731,1.0508,1.1362,0.116,0.0,0.0,0.0,0.0,0.0976,1.0444,0.0,0.0,0.0,0.0,0.0,0.1498,0.119,0.0,0.0,0.0,0.0,0.0,0.8729,0.0,0.0,0.0,0.0,0.0,0.439,0.0,0.2587,4.07
1990-04-25,0.5612,0.0,0.0,0.2073,0.2511,0.0,0.0469,0.0,0.0,0.0,0.0,0.2804,0.0,0.3088,0.0,0.0,0.0,0.0652,0.0,0.0,0.0,0.0,0.101,1.0567,0.0,0.0,0.0,0.0,0.0,0.1079,0.1472,0.0,0.0,0.0,0.0,0.0,0.907,0.0,0.0,0.0,0.0,0.0,0.4384,0.0,0.262,3.29
1990-04-26,0.0,0.0,0.0,0.1886,0.3305,0.0,0.0928,0.0,0.0,0.6705,0.0148,0.0,0.0,0.0,0.0,0.1618,1.6262,0.0106,0.0,0.0,0.0,0.0,0.1073,1.0816,0.0,0.0,0.0,0.0,0.0,0.0658,0.1752,0.0,0.0,0.0,0.0,0.0,0.9416,0.0,0.0,0.0,0.0,0.0,0.4377,0.0,0.2652,4.28
1990-04-27,0.0,0.0,0.0,0.17,0.3702,0.0,0.1387,0.0,0.0,0.0,0.0,0.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1162,1.1185,0.0,0.0,0.0597,0.0,0.0,0.0237,0.2032,0.0,0.0,0.0,0.0,0.0,0.9767,0.0,0.0,0.0,0.0,0.0,0.4369,0.0,0.2684,3.37
1990-04-28,0.0,0.0,0.0,0.1513,0.2912,0.0,0.1847,0.0,0.0,0.0,0.2361,0.0,0.0,0.0,0.0,0.04,0.8654,0.0,0.0,0.0,0.0,0.0,0.1275,1.1376,0.0,0.0,0.1457,0.0,0.0,0.0,0.2311,0.0,0.0,0.0,0.0,0.0,1.0123,0.0,0.0,0.0,0.0,0.0,0.4361,0.0,0.2715,3.56
1990-04-29,0.0,0.0217,0.0,0.1328,0.2124,0.0,0.2306,0.0,0.0,0.0,0.0249,0.087,0.4651,0.0,0.0998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,1.0799,0.0,0.0,0.2321,0.0,0.0,0.0,0.2588,0.0,0.0637,0.0,0.0,0.0,1.0485,0.0144,0.0,0.0,0.0,0.0,0.4353,0.0,0.2745,3.35
1990-04-30,0.0,0.124,0.0,0.1142,0.1339,0.0,0.2766,0.0353,0.1457,0.2473,0.0,0.0,0.0,0.0,0.2417,1.0244,0.3586,0.0,0.0,0.0,0.0,0.0,0.1565,1.0134,0.0,0.0,0.3113,0.0,0.0,0.0,0.2855,0.0,0.1514,0.0,0.0,0.0,1.0852,0.0448,0.0,0.0,0.0,0.0,0.4344,0.0,0.2775,4.49
1990-05-01,0.0,0.2298,0.0,0.0957,0.0555,0.0,0.2374,0.0744,0.3255,0.0,0.0715,0.0,0.0,0.6889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.1735,0.9397,0.0,0.0,0.2243,0.0,0.0,0.0,0.2579,0.0,0.2393,0.0,0.0,0.0,1.1223,0.0755,0.0,0.0,0.0,0.0,0.4335,0.0,0.2804,3.85
1990-05-02,0.9196,0.3384,0.0,0.0772,0.0,0.0,0.1915,0.1136,0.5053,0.8044,0.0,0.0,0.0,0.0,0.0,0.4923,1.1224,0.0,0.0,0.0,0.0,0.035,0.1918,0.8602,0.0,0.0,0.1371,0.0,0.0,0.0,0.2303,0.0,0.3272,0.0,0.0,0.0,1.16,0.1067,0.0,0.0,0.0,0.0,0.4325,0.0,0.2833,5.78
1990-05-03,0.0,0.449,0.0,0.0587,0.0,0.0,0.1455,0.1527,0.6849,0.0,0.072,0.0,0.0,0.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572,0.1729,0.7763,0.0,0.0,0.0495,0.0,0.0,0.0,0.2029,0.0,0.4152,0.0,0.0,0.0,1.1981,0.1382,0.0,0.0,0.0,0.0,0.4316,0.0,0.2861,4.22
1990-05-04,0.0583,0.5592,0.0,0.0403,0.0,0.0,0.0995,0.1919,0.8645,0.047,0.0,1.0348,0.3177,0.0,0.2982,0.0122,0.0,0.0,0.033,0.0,0.0,0.08,0.1531,0.6899,0.0,0.0416,0.0,0.0,0.0,0.0,0.1756,0.0,0.4208,0.0,0.0,0.0,1.2368,0.1701,0.0,0.0,0.0,0.0,0.4305,0.0,0.2888,5.03
